Unnamed: 0,toxic,FormalCharge,NHOH,HAcceptors,AromaticRings,SaturatedRings,AromaticOH,AromaticN,kfold,MolWt_tran,LogP_tran,TPSA_tran
578,0,0,3,7,1,1,1,2,4,-0.5772745025875874,-0.6842013916044841,0.226223870002464
1259,0,0,2,6,0,3,2,0,4,0.6005107363783883,0.7310810450312708,0.3652390405537701
1159,0,-2,0,6,3,0,0,1,4,1.1297880411688517,2.098976591763365,0.4829289690465827
1410,0,-3,16,22,4,1,1,1,4,2.7722498388545667,-2.243763132890864,3.152405479097819
526,0,0,2,4,2,0,0,4,4,-1.670936437529685,-0.5363010435883716,-0.0044832797658809
597,0,1,2,1,1,1,0,0,4,-0.5764357627027249,-0.1231475500903753,-0.8511396905892631
1353,0,0,0,0,0,0,0,0,4,-1.8114269232904523,-0.0992553707898255,-3.083121638508983
845,0,-2,5,11,3,0,0,4,4,0.517427013695595,-1.2442748738624458,1.468540773163205
1390,0,0,2,6,2,0,1,1,4,0.0872127217250721,0.1098164596774789,0.3486657510358334
635,0,-1,2,6,2,0,2,1,4,0.6003199168027286,0.7316087397309536,0.3880571749182436
292,0,0,3,3,2,0,0,0,4,-0.6618350111840138,0.4075920801030158,-0.1382626624141777
1414,0,0,1,2,2,0,0,1,4,-0.17921600044985,0.5916282514556106,-0.8630002255332152
40,0,1,2,2,2,1,0,1,4,0.004341988028571,-0.3054504374496241,-0.3000085752301461
1049,0,0,0,1,0,0,0,0,4,-4.240563090267338,-0.6820170513400674,-0.696521797155112
368,0,-2,0,4,0,0,0,0,4,-1.9864898522283048,-1.299495576271884,0.0811820501332515
609,0,1,2,3,2,3,1,1,4,-0.059240729543255,0.0378869928918497,-0.52190711209343
1121,0,0,0,3,1,0,0,0,4,0.1039055579558367,1.61984536878361,-0.7963422502669112
630,0,1,1,3,2,1,1,0,4,0.0266667495328749,0.3967984575523104,-0.5276755556893341
1029,0,1,2,2,3,1,1,0,4,0.6814341006750474,0.7824502381496163,-0.5625545418949728
821,0,0,4,14,0,7,4,0,4,1.7193530545372653,0.8427249066190267,1.2402359005070267
880,0,0,0,5,2,0,0,2,4,-0.1929615333230914,0.0443437002042799,-0.1752571158520357
500,0,0,4,8,1,4,0,2,4,1.3757643464066194,0.2968374729487577,1.1638551753313604
287,0,1,2,1,1,0,0,0,4,-0.473176651690447,-0.0806808416926334,-0.8511396905892631
307,0,1,2,3,1,2,0,0,4,-0.3016089668735618,-0.4889535749993376,-0.4321881282803704
1329,0,0,2,5,2,0,0,0,4,0.4506387886645037,-0.4892637793821058,0.3960553803866373
248,0,0,1,1,0,0,1,0,4,-1.5621004034763224,-0.0503469584941171,-1.2945606902145497
1332,0,1,2,1,1,1,0,0,4,-0.3010292613133709,0.3043618105821811,-1.1283030645647905
395,0,0,1,5,0,3,1,0,4,0.6357518326931331,0.9604860892909144,0.0873151034441456
1278,0,0,1,3,0,3,1,0,4,0.1886911448132446,1.1252385005311865,-0.363047897849423
